"date","geography","geography code","Rural Urban","Variable: All usual residents; measures: Value","Variable: Males; measures: Value","Variable: Females; measures: Value","Variable: Lives in a household; measures: Value","Variable: Lives in a communal establishment; measures: Value","Variable: Schoolchild or full-time student aged 4 and over at their non term-time address; measures: Value","Variable: Area (Hectares); measures: Value","Variable: Density (number of persons per hectare); measures: Value"
"2011","Hampshire","E10000014","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Hampshire","E10000014","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Hampshire","E10000014","Urban city and town",1029336,502914,526422,1016394,12942,13109,62551.10,16.5
"2011","Hampshire","E10000014","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Hampshire","E10000014","Rural (total)",288452,142024,146428,279817,8635,7337,305343.80,0.9
"2011","Hampshire","E10000014","Rural town and fringe",140624,68550,72074,137523,3101,2517,19146.88,7.3
"2011","Hampshire","E10000014","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Hampshire","E10000014","Rural village",84029,41583,42446,81074,2955,2450,84868.83,1.0
"2011","Hampshire","E10000014","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Hampshire","E10000014","Rural hamlet and isolated dwellings",63799,31891,31908,61220,2579,2370,201328.09,0.3
"2011","Hampshire","E10000014","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Kent","E10000016","Total",1463740,715613,748127,1435745,27995,19074,354352.64,4.1
"2011","Kent","E10000016","Urban (total)",1058640,517103,541537,1038145,20495,12090,56651.20,18.7
"2011","Kent","E10000016","Urban major conurbation",183535,90535,93000,182236,1299,1759,7116.36,25.8
"2011","Kent","E10000016","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Kent","E10000016","Urban city and town",875105,426568,448537,855909,19196,10331,49534.84,17.7
"2011","Kent","E10000016","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Kent","E10000016","Rural (total)",405100,198510,206590,397600,7500,6984,297701.44,1.4
"2011","Kent","E10000016","Rural town and fringe",203648,98697,104951,201316,2332,2517,28990.63,7.0
"2011","Kent","E10000016","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Kent","E10000016","Rural village",117361,57769,59592,114518,2843,2281,88447.80,1.3
"2011","Kent","E10000016","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Kent","E10000016","Rural hamlet and isolated dwellings",84091,42044,42047,81766,2325,2186,180263.01,0.5
"2011","Kent","E10000016","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Oxfordshire","E10000025","Total",653798,322971,330827,624099,29699,12177,260491.51,2.5
"2011","Oxfordshire","E10000025","Urban (total)",435201,214594,220607,412291,22910,6586,26707.33,16.3
"2011","Oxfordshire","E10000025","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Oxfordshire","E10000025","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Oxfordshire","E10000025","Urban city and town",435201,214594,220607,412291,22910,6586,26707.33,16.3
"2011","Oxfordshire","E10000025","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Oxfordshire","E10000025","Rural (total)",218597,108377,110220,211808,6789,5591,233784.18,0.9
"2011","Oxfordshire","E10000025","Rural town and fringe",101280,49695,51585,98743,2537,1958,21706.41,4.7
"2011","Oxfordshire","E10000025","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Oxfordshire","E10000025","Rural village",91571,45337,46234,89276,2295,2623,131305.09,0.7
"2011","Oxfordshire","E10000025","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Oxfordshire","E10000025","Rural hamlet and isolated dwellings",25746,13345,12401,23789,1957,1010,80772.68,0.3
"2011","Oxfordshire","E10000025","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Surrey","E10000030","Total",1132390,554665,577725,1105800,26590,21694,166249.81,6.8
"2011","Surrey","E10000030","Urban (total)",980249,480566,499683,958798,21451,17808,65810.22,14.9
"2011","Surrey","E10000030","Urban major conurbation",551737,269800,281937,542290,9447,9297,26073.53,21.2
"2011","Surrey","E10000030","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Surrey","E10000030","Urban city and town",428512,210766,217746,416508,12004,8511,39736.69,10.8
"2011","Surrey","E10000030","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Surrey","E10000030","Rural (total)",152141,74099,78042,147002,5139,3886,100439.59,1.5
"2011","Surrey","E10000030","Rural town and fringe",64916,31602,33314,63705,1211,1194,8438.80,7.7
"2011","Surrey","E10000030","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Surrey","E10000030","Rural village",47629,23139,24490,46194,1435,1331,27827.76,1.7
"2011","Surrey","E10000030","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Surrey","E10000030","Rural hamlet and isolated dwellings",39596,19358,20238,37103,2493,1361,64173.03,0.6
"2011","Surrey","E10000030","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","West Sussex","E10000032","Total",806892,390567,416325,791540,15352,11487,199049.35,4.1
"2011","West Sussex","E10000032","Urban (total)",615318,297188,318130,606209,9109,7074,28770.03,21.4
"2011","West Sussex","E10000032","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","West Sussex","E10000032","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","West Sussex","E10000032","Urban city and town",615318,297188,318130,606209,9109,7074,28770.03,21.4
"2011","West Sussex","E10000032","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","West Sussex","E10000032","Rural (total)",191574,93379,98195,185331,6243,4413,170279.32,1.1
"2011","West Sussex","E10000032","Rural town and fringe",101262,48462,52800,100202,1060,1719,16582.25,6.1
"2011","West Sussex","E10000032","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","West Sussex","E10000032","Rural village",47936,23857,24079,45446,2490,1191,46513.73,1.0
"2011","West Sussex","E10000032","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","West Sussex","E10000032","Rural hamlet and isolated dwellings",42376,21060,21316,39683,2693,1503,107183.34,0.4
"2011","West Sussex","E10000032","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bath and North East Somerset","E06000022","Total",176016,86072,89944,169977,6039,2937,34574.08,5.1
"2011","Bath and North East Somerset","E06000022","Urban (total)",138913,67815,71098,133879,5034,2166,8546.36,16.3
"2011","Bath and North East Somerset","E06000022","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Bath and North East Somerset","E06000022","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Bath and North East Somerset","E06000022","Urban city and town",138913,67815,71098,133879,5034,2166,8546.36,16.3
"2011","Bath and North East Somerset","E06000022","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bath and North East Somerset","E06000022","Rural (total)",37103,18257,18846,36098,1005,771,26027.72,1.4
"2011","Bath and North East Somerset","E06000022","Rural town and fringe",16057,7907,8150,15807,250,238,1705.05,9.4
"2011","Bath and North East Somerset","E06000022","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bath and North East Somerset","E06000022","Rural village",16551,8128,8423,15843,708,404,13610.28,1.2
"2011","Bath and North East Somerset","E06000022","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bath and North East Somerset","E06000022","Rural hamlet and isolated dwellings",4495,2222,2273,4448,47,129,10712.39,0.4
"2011","Bath and North East Somerset","E06000022","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bournemouth","E06000028","Total",183491,91386,92105,179138,4353,1785,4617.88,39.7
"2011","Bournemouth","E06000028","Urban (total)",183352,91319,92033,178999,4353,1782,4560.46,40.2
"2011","Bournemouth","E06000028","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Bournemouth","E06000028","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Bournemouth","E06000028","Urban city and town",183352,91319,92033,178999,4353,1782,4560.46,40.2
"2011","Bournemouth","E06000028","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bournemouth","E06000028","Rural (total)",139,67,72,139,0,3,57.42,2.4
"2011","Bournemouth","E06000028","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Bournemouth","E06000028","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bournemouth","E06000028","Rural village",0,0,0,0,0,0,0.00,
"2011","Bournemouth","E06000028","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bournemouth","E06000028","Rural hamlet and isolated dwellings",139,67,72,139,0,3,57.42,2.4
"2011","Bournemouth","E06000028","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bristol, City of","E06000023","Total",428234,213071,215163,418814,9420,3927,10960.76,39.1
"2011","Bristol, City of","E06000023","Urban (total)",428234,213071,215163,418814,9420,3927,10960.76,39.1
"2011","Bristol, City of","E06000023","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Bristol, City of","E06000023","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Bristol, City of","E06000023","Urban city and town",428234,213071,215163,418814,9420,3927,10960.76,39.1
"2011","Bristol, City of","E06000023","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bristol, City of","E06000023","Rural (total)",0,0,0,0,0,0,0.00,
"2011","Bristol, City of","E06000023","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Bristol, City of","E06000023","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bristol, City of","E06000023","Rural village",0,0,0,0,0,0,0.00,
"2011","Bristol, City of","E06000023","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Bristol, City of","E06000023","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Bristol, City of","E06000023","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Cornwall","E06000052","Total",532273,257805,274468,523432,8841,6106,354618.74,1.5
"2011","Cornwall","E06000052","Urban (total)",205591,99342,106249,201302,4289,2121,13580.69,15.1
"2011","Cornwall","E06000052","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Cornwall","E06000052","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Cornwall","E06000052","Urban city and town",205591,99342,106249,201302,4289,2121,13580.69,15.1
"2011","Cornwall","E06000052","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Cornwall","E06000052","Rural (total)",326682,158463,168219,322130,4552,3985,341038.05,1.0
"2011","Cornwall","E06000052","Rural town and fringe",120849,57914,62935,119560,1289,1204,12896.15,9.4
"2011","Cornwall","E06000052","Rural town and fringe in a sparse setting",25211,12100,13111,24689,522,298,2545.38,9.9
"2011","Cornwall","E06000052","Rural village",81684,39610,42074,80695,989,998,59159.91,1.4
"2011","Cornwall","E06000052","Rural village in a sparse setting",19889,9613,10276,19291,598,237,20892.96,1.0
"2011","Cornwall","E06000052","Rural hamlet and isolated dwellings",65004,32214,32790,64203,801,1042,177854.10,0.4
"2011","Cornwall","E06000052","Rural hamlet and isolated dwellings in a sparse setting",14045,7012,7033,13692,353,206,67689.55,0.2
"2011","Isles of Scilly","E06000053","Total",2203,1102,1101,2123,80,79,1637.47,1.3
"2011","Isles of Scilly","E06000053","Urban (total)",0,0,0,0,0,0,0.00,
"2011","Isles of Scilly","E06000053","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Isles of Scilly","E06000053","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Isles of Scilly","E06000053","Urban city and town",0,0,0,0,0,0,0.00,
"2011","Isles of Scilly","E06000053","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Isles of Scilly","E06000053","Rural (total)",2203,1102,1101,2123,80,79,1637.47,1.3
"2011","Isles of Scilly","E06000053","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Isles of Scilly","E06000053","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Isles of Scilly","E06000053","Rural village",0,0,0,0,0,0,0.00,
"2011","Isles of Scilly","E06000053","Rural village in a sparse setting",2067,1036,1031,1990,77,75,1361.92,1.5
"2011","Isles of Scilly","E06000053","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Isles of Scilly","E06000053","Rural hamlet and isolated dwellings in a sparse setting",136,66,70,133,3,4,275.55,0.5
"2011","North Somerset","E06000024","Total",202566,98463,104103,199225,3341,2727,37378.60,5.4
"2011","North Somerset","E06000024","Urban (total)",165328,80274,85054,162464,2864,2010,9101.49,18.2
"2011","North Somerset","E06000024","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","North Somerset","E06000024","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","North Somerset","E06000024","Urban city and town",165328,80274,85054,162464,2864,2010,9101.49,18.2
"2011","North Somerset","E06000024","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","North Somerset","E06000024","Rural (total)",37238,18189,19049,36761,477,717,28277.11,1.3
"2011","North Somerset","E06000024","Rural town and fringe",13494,6522,6972,13458,36,229,1861.58,7.2
"2011","North Somerset","E06000024","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","North Somerset","E06000024","Rural village",15563,7612,7951,15356,207,296,10730.45,1.5
"2011","North Somerset","E06000024","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","North Somerset","E06000024","Rural hamlet and isolated dwellings",8181,4055,4126,7947,234,192,15685.08,0.5
"2011","North Somerset","E06000024","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Plymouth","E06000026","Total",256384,126684,129700,251100,5284,1978,7983.36,32.1
"2011","Plymouth","E06000026","Urban (total)",256384,126684,129700,251100,5284,1978,7983.36,32.1
"2011","Plymouth","E06000026","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Plymouth","E06000026","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Plymouth","E06000026","Urban city and town",256384,126684,129700,251100,5284,1978,7983.36,32.1
"2011","Plymouth","E06000026","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Plymouth","E06000026","Rural (total)",0,0,0,0,0,0,0.00,
"2011","Plymouth","E06000026","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Plymouth","E06000026","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Plymouth","E06000026","Rural village",0,0,0,0,0,0,0.00,
"2011","Plymouth","E06000026","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Plymouth","E06000026","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0.00,
"2011","Plymouth","E06000026","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Poole","E06000029","Total",147645,72121,75524,145103,2542,1718,6475.33,22.8
"2011","Poole","E06000029","Urban (total)",147409,71992,75417,144867,2542,1709,6223.63,23.7
"2011","Poole","E06000029","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Poole","E06000029","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Poole","E06000029","Urban city and town",147409,71992,75417,144867,2542,1709,6223.63,23.7
"2011","Poole","E06000029","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Poole","E06000029","Rural (total)",236,129,107,236,0,9,251.70,0.9
"2011","Poole","E06000029","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Poole","E06000029","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Poole","E06000029","Rural village",0,0,0,0,0,0,0.00,
"2011","Poole","E06000029","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Poole","E06000029","Rural hamlet and isolated dwellings",236,129,107,236,0,9,251.70,0.9
"2011","Poole","E06000029","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","South Gloucestershire","E06000025","Total",262767,130424,132343,258207,4560,2948,49694.56,5.3
"2011","South Gloucestershire","E06000025","Urban (total)",228404,113171,115233,224904,3500,2313,10992.24,20.8
"2011","South Gloucestershire","E06000025","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","South Gloucestershire","E06000025","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","South Gloucestershire","E06000025","Urban city and town",228404,113171,115233,224904,3500,2313,10992.24,20.8
"2011","South Gloucestershire","E06000025","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","South Gloucestershire","E06000025","Rural (total)",34363,17253,17110,33303,1060,635,38702.32,0.9
"2011","South Gloucestershire","E06000025","Rural town and fringe",13612,6771,6841,13416,196,176,2096.48,6.5
"2011","South Gloucestershire","E06000025","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","South Gloucestershire","E06000025","Rural village",12117,5882,6235,11811,306,264,11630.20,1.0
"2011","South Gloucestershire","E06000025","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","South Gloucestershire","E06000025","Rural hamlet and isolated dwellings",8634,4600,4034,8076,558,195,24975.64,0.3
"2011","South Gloucestershire","E06000025","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Swindon","E06000030","Total",209156,104618,104538,207858,1298,2098,23010.36,9.1
"2011","Swindon","E06000030","Urban (total)",185308,92995,92313,184352,956,1699,7790.37,23.8
"2011","Swindon","E06000030","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Swindon","E06000030","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Swindon","E06000030","Urban city and town",185308,92995,92313,184352,956,1699,7790.37,23.8
"2011","Swindon","E06000030","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Swindon","E06000030","Rural (total)",23848,11623,12225,23506,342,399,15219.99,1.6
"2011","Swindon","E06000030","Rural town and fringe",18927,9143,9784,18764,163,264,2438.67,7.8
"2011","Swindon","E06000030","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Swindon","E06000030","Rural village",3385,1700,1685,3251,134,101,5387.07,0.6
"2011","Swindon","E06000030","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Swindon","E06000030","Rural hamlet and isolated dwellings",1536,780,756,1491,45,34,7394.25,0.2
"2011","Swindon","E06000030","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Torbay","E06000027","Total",130959,63110,67849,127908,3051,1265,6287.40,20.8
"2011","Torbay","E06000027","Urban (total)",130197,62715,67482,127146,3051,1252,5472.09,23.8
"2011","Torbay","E06000027","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Torbay","E06000027","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Torbay","E06000027","Urban city and town",130197,62715,67482,127146,3051,1252,5472.09,23.8
"2011","Torbay","E06000027","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Torbay","E06000027","Rural (total)",762,395,367,762,0,13,815.31,0.9
"2011","Torbay","E06000027","Rural town and fringe",0,0,0,0,0,0,0.00,
"2011","Torbay","E06000027","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Torbay","E06000027","Rural village",460,244,216,460,0,6,467.71,1.0
"2011","Torbay","E06000027","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Torbay","E06000027","Rural hamlet and isolated dwellings",302,151,151,302,0,7,347.60,0.9
"2011","Torbay","E06000027","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wiltshire","E06000054","Total",470981,231754,239227,457954,13027,9360,325534.12,1.4
"2011","Wiltshire","E06000054","Urban (total)",247262,120260,127002,243773,3489,3679,18883.79,13.1
"2011","Wiltshire","E06000054","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Wiltshire","E06000054","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Wiltshire","E06000054","Urban city and town",247262,120260,127002,243773,3489,3679,18883.79,13.1
"2011","Wiltshire","E06000054","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wiltshire","E06000054","Rural (total)",223719,111494,112225,214181,9538,5681,306650.33,0.7
"2011","Wiltshire","E06000054","Rural town and fringe",87894,43427,44467,84593,3301,1630,18186.69,4.8
"2011","Wiltshire","E06000054","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wiltshire","E06000054","Rural village",95036,47383,47653,91324,3712,2655,151878.81,0.6
"2011","Wiltshire","E06000054","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Wiltshire","E06000054","Rural hamlet and isolated dwellings",40789,20684,20105,38264,2525,1396,136584.83,0.3
"2011","Wiltshire","E06000054","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Devon","E10000008","Total",746399,361745,384654,727737,18662,10616,656421.67,1.1
"2011","Devon","E10000008","Urban (total)",362368,174183,188185,351989,10379,4168,23970.34,15.1
"2011","Devon","E10000008","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Devon","E10000008","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Devon","E10000008","Urban city and town",351184,168754,182430,341205,9979,4066,22960.09,15.3
"2011","Devon","E10000008","Urban city and town in a sparse setting",11184,5429,5755,10784,400,102,1010.25,11.1
"2011","Devon","E10000008","Rural (total)",384031,187562,196469,375748,8283,6448,632451.33,0.6
"2011","Devon","E10000008","Rural town and fringe",155391,74120,81271,153117,2274,2111,19735.17,7.9
"2011","Devon","E10000008","Rural town and fringe in a sparse setting",25417,12264,13153,24863,554,265,5368.09,4.7
"2011","Devon","E10000008","Rural village",78456,38492,39964,76644,1812,1428,91664.50,0.9
"2011","Devon","E10000008","Rural village in a sparse setting",16886,8299,8587,16787,99,247,27066.80,0.6
"2011","Devon","E10000008","Rural hamlet and isolated dwellings",79990,40458,39532,77008,2982,1879,314666.96,0.3
"2011","Devon","E10000008","Rural hamlet and isolated dwellings in a sparse setting",27891,13929,13962,27329,562,518,173949.81,0.2
"2011","Dorset","E10000009","Total",412905,201271,211634,403366,9539,6281,254162.16,1.6
"2011","Dorset","E10000009","Urban (total)",244328,118033,126295,241208,3120,2990,19279.19,12.7
"2011","Dorset","E10000009","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Dorset","E10000009","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Dorset","E10000009","Urban city and town",244328,118033,126295,241208,3120,2990,19279.19,12.7
"2011","Dorset","E10000009","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Dorset","E10000009","Rural (total)",168577,83238,85339,162158,6419,3291,234882.97,0.7
"2011","Dorset","E10000009","Rural town and fringe",72615,35150,37465,70314,2301,992,12214.06,5.9
"2011","Dorset","E10000009","Rural town and fringe in a sparse setting",274,122,152,245,29,6,66.12,4.1
"2011","Dorset","E10000009","Rural village",63362,31641,31721,61023,2339,1395,96791.36,0.7
"2011","Dorset","E10000009","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Dorset","E10000009","Rural hamlet and isolated dwellings",32326,16325,16001,30576,1750,898,125811.43,0.3
"2011","Dorset","E10000009","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Gloucestershire","E10000013","Total",596984,292586,304398,586018,10966,9279,265324.94,2.3
"2011","Gloucestershire","E10000013","Urban (total)",419967,206106,213861,412580,7387,5537,32371.07,13.0
"2011","Gloucestershire","E10000013","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Gloucestershire","E10000013","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Gloucestershire","E10000013","Urban city and town",419967,206106,213861,412580,7387,5537,32371.07,13.0
"2011","Gloucestershire","E10000013","Urban city and town in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Gloucestershire","E10000013","Rural (total)",177017,86480,90537,173438,3579,3742,232953.87,0.8
"2011","Gloucestershire","E10000013","Rural town and fringe",68772,33052,35720,68131,641,1049,12865.90,5.3
"2011","Gloucestershire","E10000013","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Gloucestershire","E10000013","Rural village",69212,34197,35015,68275,937,1507,100102.10,0.7
"2011","Gloucestershire","E10000013","Rural village in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Gloucestershire","E10000013","Rural hamlet and isolated dwellings",39033,19231,19802,37032,2001,1186,119985.87,0.3
"2011","Gloucestershire","E10000013","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0.00,
"2011","Somerset","E10000027","Total",529972,258396,271576,517124,12848,8053,345054.82,1.5
"2011","Somerset","E10000027","Urban (total)",274709,133343,141366,267734,6975,3135,16177.40,17.0
"2011","Somerset","E10000027","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Somerset","E10000027","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Somerset","E10000027","Urban city and town",262728,127708,135020,256900,5828,3040,15041.58,17.5
"2011","Somerset","E10000027","Urban city and town in a sparse setting",11981,5635,6346,10834,1147,95,1135.82,10.5
"2011","Somerset","E10000027","Rural (total)",255263,125053,130210,249390,5873,4918,328877.42,0.8
"2011","Somerset","E10000027","Rural town and fringe",99111,47701,51410,97712,1399,1355,18063.31,5.5
"2011","Somerset","E10000027","Rural town and fringe in a sparse setting",2069,965,1104,2026,43,13,385.33,5.4
"2011","Somerset","E10000027","Rural village",90644,44763,45881,88194,2450,1940,92894.40,1.0
"2011","Somerset","E10000027","Rural village in a sparse setting",2346,1087,1259,2326,20,33,6179.06,0.4
"2011","Somerset","E10000027","Rural hamlet and isolated dwellings",56432,28277,28155,54539,1893,1488,168049.24,0.3
"2011","Somerset","E10000027","Rural hamlet and isolated dwellings in a sparse setting",4661,2260,2401,4593,68,89,43306.08,0.1
"2011","Anglesey","W06000001","Total",69751,34274,35477,68941,810,848,71124.11,1.0
"2011","Anglesey","W06000001","Urban (total)",11431,5685,5746,11361,70,79,668.52,17.1
"2011","Anglesey","W06000001","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Anglesey","W06000001","Urban minor conurbation",0,0,0,0,0,0,0.00,
"2011","Anglesey","W06000001","Urban city and town",0,0,0,0,0,0,0.00,
"2011","Anglesey","W06000001","Urban city and town in a sparse setting",11431,5685,5746,11361,70,79,668.52,17.1
"2011","Anglesey","W06000001","Rural (total)",58320,28589,29731,57580,740,769,70455.59,0.8
"2011","Anglesey","W06000001","Rural town and fringe",11802,5709,6093,11635,167,179,1801.04,6.6
"2011","Anglesey","W06000001","Rural town and fringe in a sparse setting",12277,5900,6377,12168,109,133,3252.81,3.8
"2011","Anglesey","W06000001","Rural village",8420,4112,4308,8266,154,125,11661.22,0.7
"2011","Anglesey","W06000001","Rural village in a sparse setting",15329,7635,7694,15071,258,173,16820.21,0.9
"2011","Anglesey","W06000001","Rural hamlet and isolated dwellings",2744,1348,1396,2720,24,65,7685.73,0.4
"2011","Anglesey","W06000001","Rural hamlet and isolated dwellings in a sparse setting",7748,3885,3863,7720,28,94,29234.58,0.3
"2011","Gwynedd","W06000002","Total",121874,59906,61968,117974,3900,1771,253493.94,0.5
"2011","Gwynedd","W06000002","Urban (total)",17988,8845,9143,15288,2700,272,980.45,18.3
"2011","Gwynedd","W06000002","Urban major conurbation",0,0,0,0,0,0,0.00,
"2011","Gwynedd","W06000002","Urban minor conurbation",0,0,0,0,0,0,0.00,
